Date,Name,Retail Price,Used Price
12-16-23,GeForce RTX 3070,390,309
12-16-23,GeForce RTX 3070,390,235
12-16-23,GeForce RTX 3070,390,303
12-16-23,GeForce RTX 3070,390,199
12-17-23,GeForce RTX 3070,390,327
12-17-23,GeForce RTX 3070,390,267
12-17-23,GeForce RTX 3070,390,236
12-17-23,GeForce RTX 3070,390,244
12-17-23,GeForce RTX 3070,390,204
12-18-23,GeForce RTX 3070,390,330
12-18-23,GeForce RTX 3070,390,200
12-18-23,GeForce RTX 3070,390,284
12-18-23,GeForce RTX 3070,390,255
12-18-23,GeForce RTX 3070,390,324
12-19-23,GeForce RTX 3070,390,228
12-19-23,GeForce RTX 3070,390,267
12-19-23,GeForce RTX 3070,390,260
12-19-23,GeForce RTX 3070,390,291
12-19-23,GeForce RTX 3070,390,204
12-20-23,GeForce RTX 3070,390,221
12-20-23,GeForce RTX 3070,390,224
12-20-23,GeForce RTX 3070,390,295
12-20-23,GeForce RTX 3070,390,220
12-20-23,GeForce RTX 3070,390,273
12-21-23,GeForce RTX 3070,390,224
12-21-23,GeForce RTX 3070,390,312
12-21-23,GeForce RTX 3070,390,323
12-21-23,GeForce RTX 3070,389,265
12-21-23,GeForce RTX 3070,389,243
12-22-23,GeForce RTX 3070,389,226
12-22-23,GeForce RTX 3070,389,201
12-22-23,GeForce RTX 3070,389,231
12-22-23,GeForce RTX 3070,389,284
12-22-23,GeForce RTX 3070,389,267
12-22-23,GeForce RTX 3070,389,323
12-23-23,GeForce RTX 3070,389,249
12-23-23,GeForce RTX 3070,389,289
12-23-23,GeForce RTX 3070,389,261
12-23-23,GeForce RTX 3070,389,264
12-23-23,GeForce RTX 3070,389,231
12-24-23,GeForce RTX 3070,389,256
12-24-23,GeForce RTX 3070,389,259
12-24-23,GeForce RTX 3070,389,291
12-24-23,GeForce RTX 3070,389,323
12-24-23,GeForce RTX 3070,389,239
12-25-23,GeForce RTX 3070,389,200
12-25-23,GeForce RTX 3070,389,262
12-25-23,GeForce RTX 3070,389,269
12-25-23,GeForce RTX 3070,389,217
12-25-23,GeForce RTX 3070,389,298
12-26-23,GeForce RTX 3070,389,329
12-26-23,GeForce RTX 3070,389,323
12-26-23,GeForce RTX 3070,389,221
12-26-23,GeForce RTX 3070,389,314
12-26-23,GeForce RTX 3070,389,290
12-27-23,GeForce RTX 3070,389,256
12-27-23,GeForce RTX 3070,389,268
12-27-23,GeForce RTX 3070,389,310
12-27-23,GeForce RTX 3070,389,260
12-27-23,GeForce RTX 3070,389,245
12-28-23,GeForce RTX 3070,389,261
12-28-23,GeForce RTX 3070,389,273
12-28-23,GeForce RTX 3070,389,220
12-28-23,GeForce RTX 3070,389,317
12-28-23,GeForce RTX 3070,389,286
12-29-23,GeForce RTX 3070,389,281
12-29-23,GeForce RTX 3070,389,208
12-29-23,GeForce RTX 3070,389,277
12-29-23,GeForce RTX 3070,389,211
12-29-23,GeForce RTX 3070,389,205
12-30-23,GeForce RTX 3070,389,266
12-30-23,GeForce RTX 3070,389,249
12-30-23,GeForce RTX 3070,389,274
12-30-23,GeForce RTX 3070,389,206
12-30-23,GeForce RTX 3070,389,253
12-31-23,GeForce RTX 3070,389,218
12-31-23,GeForce RTX 3070,389,329
12-31-23,GeForce RTX 3070,389,271
12-31-23,GeForce RTX 3070,389,288
12-31-23,GeForce RTX 3070,389,238
01-01-24,GeForce RTX 3070,389,207
01-01-24,GeForce RTX 3070,389,327
01-01-24,GeForce RTX 3070,389,233
01-01-24,GeForce RTX 3070,389,252
01-01-24,GeForce RTX 3070,389,283
01-02-24,GeForce RTX 3070,389,197
01-02-24,GeForce RTX 3070,389,304
01-02-24,GeForce RTX 3070,389,267
01-02-24,GeForce RTX 3070,389,232
01-02-24,GeForce RTX 3070,389,202
01-03-24,GeForce RTX 3070,389,216
01-03-24,GeForce RTX 3070,389,316
01-03-24,GeForce RTX 3070,389,287
01-03-24,GeForce RTX 3070,389,228
01-03-24,GeForce RTX 3070,388,203
01-04-24,GeForce RTX 3070,388,288
01-04-24,GeForce RTX 3070,388,272
01-04-24,GeForce RTX 3070,388,249
01-04-24,GeForce RTX 3070,388,243
01-04-24,GeForce RTX 3070,388,223
01-05-24,GeForce RTX 3070,388,285
01-05-24,GeForce RTX 3070,388,326
01-05-24,GeForce RTX 3070,388,218
01-05-24,GeForce RTX 3070,388,275
01-05-24,GeForce RTX 3070,388,252
01-06-24,GeForce RTX 3070,388,255
01-06-24,GeForce RTX 3070,388,228
01-06-24,GeForce RTX 3070,388,306
01-06-24,GeForce RTX 3070,388,260
01-06-24,GeForce RTX 3070,388,268
01-07-24,GeForce RTX 3070,388,235
01-07-24,GeForce RTX 3070,388,219
01-07-24,GeForce RTX 3070,388,206
01-07-24,GeForce RTX 3070,388,291
01-07-24,GeForce RTX 3070,388,221
01-08-24,GeForce RTX 3070,388,288
01-08-24,GeForce RTX 3070,388,247
01-08-24,GeForce RTX 3070,388,250
01-08-24,GeForce RTX 3070,388,258
01-08-24,GeForce RTX 3070,388,244
01-09-24,GeForce RTX 3070,388,207
01-09-24,GeForce RTX 3070,388,236
01-09-24,GeForce RTX 3070,388,284
01-09-24,GeForce RTX 3070,388,284
01-09-24,GeForce RTX 3070,388,233
01-09-24,GeForce RTX 3070,388,256
01-10-24,GeForce RTX 3070,388,220
01-10-24,GeForce RTX 3070,388,222
01-10-24,GeForce RTX 3070,388,197
01-10-24,GeForce RTX 3070,388,316
01-10-24,GeForce RTX 3070,388,222
01-11-24,GeForce RTX 3070,388,225
01-11-24,GeForce RTX 3070,388,232
01-11-24,GeForce RTX 3070,388,211
01-11-24,GeForce RTX 3070,388,281
01-11-24,GeForce RTX 3070,388,204
01-12-24,GeForce RTX 3070,388,212
01-12-24,GeForce RTX 3070,388,281
01-12-24,GeForce RTX 3070,388,240
01-12-24,GeForce RTX 3070,388,290
01-12-24,GeForce RTX 3070,388,269
01-13-24,GeForce RTX 3070,388,228
01-13-24,GeForce RTX 3070,388,282
01-13-24,GeForce RTX 3070,388,209
01-13-24,GeForce RTX 3070,388,267
01-13-24,GeForce RTX 3070,388,253
01-14-24,GeForce RTX 3070,388,230
01-14-24,GeForce RTX 3070,388,276
01-14-24,GeForce RTX 3070,388,312
01-14-24,GeForce RTX 3070,388,329
01-14-24,GeForce RTX 3070,388,276
01-15-24,GeForce RTX 3070,388,249
01-15-24,GeForce RTX 3070,388,224
01-15-24,GeForce RTX 3070,388,228
01-15-24,GeForce RTX 3070,388,259
01-15-24,GeForce RTX 3070,388,243
01-16-24,GeForce RTX 3070,388,318
01-16-24,GeForce RTX 3070,388,244
01-16-24,GeForce RTX 3070,388,244
01-16-24,GeForce RTX 3070,388,246
01-16-24,GeForce RTX 3070,387,307
01-17-24,GeForce RTX 3070,387,282
01-17-24,GeForce RTX 3070,387,277
01-17-24,GeForce RTX 3070,387,239
01-17-24,GeForce RTX 3070,387,305
01-17-24,GeForce RTX 3070,387,199
01-18-24,GeForce RTX 3070,387,312
01-18-24,GeForce RTX 3070,387,263
01-18-24,GeForce RTX 3070,387,248
01-18-24,GeForce RTX 3070,387,261
01-18-24,GeForce RTX 3070,387,284
01-19-24,GeForce RTX 3070,387,195
01-19-24,GeForce RTX 3070,387,312
01-19-24,GeForce RTX 3070,387,254
01-19-24,GeForce RTX 3070,387,240
01-19-24,GeForce RTX 3070,387,212
01-20-24,GeForce RTX 3070,387,253
01-20-24,GeForce RTX 3070,387,261
01-20-24,GeForce RTX 3070,387,248
01-20-24,GeForce RTX 3070,387,285
01-20-24,GeForce RTX 3070,387,250
01-21-24,GeForce RTX 3070,387,324
01-21-24,GeForce RTX 3070,387,275
01-21-24,GeForce RTX 3070,387,303
01-21-24,GeForce RTX 3070,387,208
01-21-24,GeForce RTX 3070,387,247
01-22-24,GeForce RTX 3070,387,239
01-22-24,GeForce RTX 3070,387,271
01-22-24,GeForce RTX 3070,387,310
01-22-24,GeForce RTX 3070,387,204
01-22-24,GeForce RTX 3070,387,203
01-23-24,GeForce RTX 3070,387,309
01-23-24,GeForce RTX 3070,387,222
01-23-24,GeForce RTX 3070,387,284
01-23-24,GeForce RTX 3070,387,267
01-23-24,GeForce RTX 3070,387,306
01-24-24,GeForce RTX 3070,387,210
01-24-24,GeForce RTX 3070,387,211
01-24-24,GeForce RTX 3070,387,269
01-24-24,GeForce RTX 3070,387,322
01-24-24,GeForce RTX 3070,387,249
01-25-24,GeForce RTX 3070,387,238
01-25-24,GeForce RTX 3070,387,275
01-25-24,GeForce RTX 3070,387,319
01-25-24,GeForce RTX 3070,387,307
01-25-24,GeForce RTX 3070,387,328
01-26-24,GeForce RTX 3070,387,196
01-26-24,GeForce RTX 3070,387,208
01-26-24,GeForce RTX 3070,387,276
01-26-24,GeForce RTX 3070,387,304
01-26-24,GeForce RTX 3070,387,232
01-27-24,GeForce RTX 3070,387,226
01-27-24,GeForce RTX 3070,387,300
01-27-24,GeForce RTX 3070,387,201
01-27-24,GeForce RTX 3070,387,243
01-27-24,GeForce RTX 3070,387,262
01-28-24,GeForce RTX 3070,387,269
01-28-24,GeForce RTX 3070,387,292
01-28-24,GeForce RTX 3070,387,241
01-28-24,GeForce RTX 3070,387,276
01-28-24,GeForce RTX 3070,387,272
01-28-24,GeForce RTX 3070,387,267
01-29-24,GeForce RTX 3070,387,280
01-29-24,GeForce RTX 3070,387,228
01-29-24,GeForce RTX 3070,387,204
01-29-24,GeForce RTX 3070,387,209
01-29-24,GeForce RTX 3070,387,223
01-30-24,GeForce RTX 3070,386,261
01-30-24,GeForce RTX 3070,386,307
01-30-24,GeForce RTX 3070,386,288
01-30-24,GeForce RTX 3070,386,300
01-30-24,GeForce RTX 3070,386,240
01-31-24,GeForce RTX 3070,386,248
01-31-24,GeForce RTX 3070,386,246
01-31-24,GeForce RTX 3070,386,219
01-31-24,GeForce RTX 3070,386,201
01-31-24,GeForce RTX 3070,386,273
02-01-24,GeForce RTX 3070,386,327
02-01-24,GeForce RTX 3070,386,216
02-01-24,GeForce RTX 3070,386,199
02-01-24,GeForce RTX 3070,386,298
02-01-24,GeForce RTX 3070,386,227
02-02-24,GeForce RTX 3070,386,305
02-02-24,GeForce RTX 3070,386,288
02-02-24,GeForce RTX 3070,386,321
02-02-24,GeForce RTX 3070,386,248
02-02-24,GeForce RTX 3070,386,282
02-03-24,GeForce RTX 3070,386,256
02-03-24,GeForce RTX 3070,386,278
02-03-24,GeForce RTX 3070,386,254
02-03-24,GeForce RTX 3070,386,218
02-03-24,GeForce RTX 3070,386,262
02-04-24,GeForce RTX 3070,386,264
02-04-24,GeForce RTX 3070,386,302
02-04-24,GeForce RTX 3070,386,292
02-04-24,GeForce RTX 3070,386,283
02-04-24,GeForce RTX 3070,386,208
02-05-24,GeForce RTX 3070,386,290
02-05-24,GeForce RTX 3070,386,260
02-05-24,GeForce RTX 3070,386,314
02-05-24,GeForce RTX 3070,386,317
02-05-24,GeForce RTX 3070,386,200
02-06-24,GeForce RTX 3070,386,304
02-06-24,GeForce RTX 3070,386,198
02-06-24,GeForce RTX 3070,386,242
02-06-24,GeForce RTX 3070,386,266
02-06-24,GeForce RTX 3070,386,213
02-07-24,GeForce RTX 3070,386,294
02-07-24,GeForce RTX 3070,386,194
02-07-24,GeForce RTX 3070,386,215
02-07-24,GeForce RTX 3070,386,271
02-07-24,GeForce RTX 3070,386,289
02-08-24,GeForce RTX 3070,386,317
02-08-24,GeForce RTX 3070,386,288
02-08-24,GeForce RTX 3070,386,283
02-08-24,GeForce RTX 3070,386,246
02-08-24,GeForce RTX 3070,386,193
02-09-24,GeForce RTX 3070,386,209
02-09-24,GeForce RTX 3070,386,265
02-09-24,GeForce RTX 3070,386,284
02-09-24,GeForce RTX 3070,386,249
02-09-24,GeForce RTX 3070,386,291
02-10-24,GeForce RTX 3070,386,263
02-10-24,GeForce RTX 3070,386,203
02-10-24,GeForce RTX 3070,386,219
02-10-24,GeForce RTX 3070,386,306
02-10-24,GeForce RTX 3070,386,291
02-11-24,GeForce RTX 3070,386,313
02-11-24,GeForce RTX 3070,386,208
02-11-24,GeForce RTX 3070,386,326
02-11-24,GeForce RTX 3070,386,221
02-11-24,GeForce RTX 3070,386,194
02-12-24,GeForce RTX 3070,386,327
02-12-24,GeForce RTX 3070,386,230
02-12-24,GeForce RTX 3070,385,283
02-12-24,GeForce RTX 3070,385,216
02-12-24,GeForce RTX 3070,385,271
02-13-24,GeForce RTX 3070,385,315
02-13-24,GeForce RTX 3070,385,236
02-13-24,GeForce RTX 3070,385,283
02-13-24,GeForce RTX 3070,385,218
02-13-24,GeForce RTX 3070,385,277
02-14-24,GeForce RTX 3070,385,238
02-14-24,GeForce RTX 3070,385,221
02-14-24,GeForce RTX 3070,385,235
02-14-24,GeForce RTX 3070,385,217
02-14-24,GeForce RTX 3070,385,314
02-15-24,GeForce RTX 3070,385,246
02-15-24,GeForce RTX 3070,385,226
02-15-24,GeForce RTX 3070,385,253
02-15-24,GeForce RTX 3070,385,236
02-15-24,GeForce RTX 3070,385,293
02-15-24,GeForce RTX 3070,385,323
02-16-24,GeForce RTX 3070,385,251
02-16-24,GeForce RTX 3070,385,309
02-16-24,GeForce RTX 3070,385,269
02-16-24,GeForce RTX 3070,385,214
02-16-24,GeForce RTX 3070,385,286
02-17-24,GeForce RTX 3070,385,262
02-17-24,GeForce RTX 3070,385,280
02-17-24,GeForce RTX 3070,385,312
02-17-24,GeForce RTX 3070,385,252
02-17-24,GeForce RTX 3070,385,314
02-18-24,GeForce RTX 3070,385,294
02-18-24,GeForce RTX 3070,385,258
02-18-24,GeForce RTX 3070,385,274
02-18-24,GeForce RTX 3070,385,236
02-18-24,GeForce RTX 3070,385,325
02-19-24,GeForce RTX 3070,385,282
02-19-24,GeForce RTX 3070,385,198
02-19-24,GeForce RTX 3070,385,236
02-19-24,GeForce RTX 3070,385,276
02-19-24,GeForce RTX 3070,385,200
02-20-24,GeForce RTX 3070,385,195
02-20-24,GeForce RTX 3070,385,253
02-20-24,GeForce RTX 3070,385,237
02-20-24,GeForce RTX 3070,385,251
02-20-24,GeForce RTX 3070,385,228
02-21-24,GeForce RTX 3070,385,214
02-21-24,GeForce RTX 3070,385,285
02-21-24,GeForce RTX 3070,385,262
02-21-24,GeForce RTX 3070,385,219
02-21-24,GeForce RTX 3070,385,235
02-22-24,GeForce RTX 3070,385,272
02-22-24,GeForce RTX 3070,385,202
02-22-24,GeForce RTX 3070,385,212
02-22-24,GeForce RTX 3070,385,202
02-22-24,GeForce RTX 3070,385,302
02-23-24,GeForce RTX 3070,385,294
02-23-24,GeForce RTX 3070,385,294
02-23-24,GeForce RTX 3070,385,289
02-23-24,GeForce RTX 3070,385,282
02-23-24,GeForce RTX 3070,385,256
02-24-24,GeForce RTX 3070,385,279
02-24-24,GeForce RTX 3070,385,197
02-24-24,GeForce RTX 3070,385,276
02-24-24,GeForce RTX 3070,385,297
02-24-24,GeForce RTX 3070,385,259
02-25-24,GeForce RTX 3070,385,240
02-25-24,GeForce RTX 3070,385,229
02-25-24,GeForce RTX 3070,384,279
02-25-24,GeForce RTX 3070,384,285
02-25-24,GeForce RTX 3070,384,309
02-26-24,GeForce RTX 3070,384,238
02-26-24,GeForce RTX 3070,384,296
02-26-24,GeForce RTX 3070,384,268
02-26-24,GeForce RTX 3070,384,311
02-26-24,GeForce RTX 3070,384,263
02-27-24,GeForce RTX 3070,384,262
02-27-24,GeForce RTX 3070,384,270
02-27-24,GeForce RTX 3070,384,293
02-27-24,GeForce RTX 3070,384,322
02-27-24,GeForce RTX 3070,384,202
02-28-24,GeForce RTX 3070,384,199
02-28-24,GeForce RTX 3070,384,318
02-28-24,GeForce RTX 3070,384,263
02-28-24,GeForce RTX 3070,384,275
02-28-24,GeForce RTX 3070,384,257
02-29-24,GeForce RTX 3070,384,204
02-29-24,GeForce RTX 3070,384,295
02-29-24,GeForce RTX 3070,384,292
02-29-24,GeForce RTX 3070,384,234
02-29-24,GeForce RTX 3070,384,233
03-01-24,GeForce RTX 3070,384,305
03-01-24,GeForce RTX 3070,384,202
03-01-24,GeForce RTX 3070,384,310
03-01-24,GeForce RTX 3070,384,226
03-01-24,GeForce RTX 3070,384,272
03-02-24,GeForce RTX 3070,384,318
03-02-24,GeForce RTX 3070,384,283
03-02-24,GeForce RTX 3070,384,248
03-02-24,GeForce RTX 3070,384,285
03-02-24,GeForce RTX 3070,384,238
03-03-24,GeForce RTX 3070,384,229
03-03-24,GeForce RTX 3070,384,326
03-03-24,GeForce RTX 3070,384,293
03-03-24,GeForce RTX 3070,384,278
03-03-24,GeForce RTX 3070,384,240
03-04-24,GeForce RTX 3070,384,198
03-04-24,GeForce RTX 3070,384,196
03-04-24,GeForce RTX 3070,384,266
03-04-24,GeForce RTX 3070,384,294
03-04-24,GeForce RTX 3070,384,264
03-04-24,GeForce RTX 3070,384,305
03-05-24,GeForce RTX 3070,384,196
03-05-24,GeForce RTX 3070,384,241
03-05-24,GeForce RTX 3070,384,224
03-05-24,GeForce RTX 3070,384,252
03-05-24,GeForce RTX 3070,384,201
03-06-24,GeForce RTX 3070,384,320
03-06-24,GeForce RTX 3070,384,222
03-06-24,GeForce RTX 3070,384,316
03-06-24,GeForce RTX 3070,384,249
03-06-24,GeForce RTX 3070,384,324
03-07-24,GeForce RTX 3070,384,266
03-07-24,GeForce RTX 3070,384,317
03-07-24,GeForce RTX 3070,384,192
03-07-24,GeForce RTX 3070,384,292
03-07-24,GeForce RTX 3070,384,313
03-08-24,GeForce RTX 3070,384,210
03-08-24,GeForce RTX 3070,384,204
03-08-24,GeForce RTX 3070,384,249
03-08-24,GeForce RTX 3070,384,317
03-08-24,GeForce RTX 3070,384,264
03-09-24,GeForce RTX 3070,384,262
03-09-24,GeForce RTX 3070,384,210
03-09-24,GeForce RTX 3070,384,192
03-09-24,GeForce RTX 3070,383,300
03-09-24,GeForce RTX 3070,383,203
03-10-24,GeForce RTX 3070,383,277
03-10-24,GeForce RTX 3070,383,314
03-10-24,GeForce RTX 3070,383,220
03-10-24,GeForce RTX 3070,383,281
03-10-24,GeForce RTX 3070,383,202
03-11-24,GeForce RTX 3070,383,273
03-11-24,GeForce RTX 3070,383,213
03-11-24,GeForce RTX 3070,383,290
03-11-24,GeForce RTX 3070,383,232
03-11-24,GeForce RTX 3070,383,254
03-12-24,GeForce RTX 3070,383,272
03-12-24,GeForce RTX 3070,383,214
03-12-24,GeForce RTX 3070,383,291
03-12-24,GeForce RTX 3070,383,232
03-12-24,GeForce RTX 3070,383,280
03-13-24,GeForce RTX 3070,383,213
03-13-24,GeForce RTX 3070,383,284
03-13-24,GeForce RTX 3070,383,209
03-13-24,GeForce RTX 3070,383,248
03-13-24,GeForce RTX 3070,383,225
03-14-24,GeForce RTX 3070,383,292
03-14-24,GeForce RTX 3070,383,227
03-14-24,GeForce RTX 3070,383,310
03-14-24,GeForce RTX 3070,383,311
03-14-24,GeForce RTX 3070,383,218
03-15-24,GeForce RTX 3070,383,274
03-15-24,GeForce RTX 3070,383,203
03-15-24,GeForce RTX 3070,383,244
03-15-24,GeForce RTX 3070,383,287
03-15-24,GeForce RTX 3070,383,280
03-16-24,GeForce RTX 3070,383,275
03-16-24,GeForce RTX 3070,383,229
03-16-24,GeForce RTX 3070,383,242
03-16-24,GeForce RTX 3070,383,205
03-16-24,GeForce RTX 3070,383,288
03-17-24,GeForce RTX 3070,383,259
03-17-24,GeForce RTX 3070,383,286
03-17-24,GeForce RTX 3070,383,225
03-17-24,GeForce RTX 3070,383,235
03-17-24,GeForce RTX 3070,383,236
03-18-24,GeForce RTX 3070,383,195
03-18-24,GeForce RTX 3070,383,237
03-18-24,GeForce RTX 3070,383,299
03-18-24,GeForce RTX 3070,383,312
03-18-24,GeForce RTX 3070,383,261
03-19-24,GeForce RTX 3070,383,252
03-19-24,GeForce RTX 3070,383,195
03-19-24,GeForce RTX 3070,383,309
03-19-24,GeForce RTX 3070,383,193
03-19-24,GeForce RTX 3070,383,318
03-20-24,GeForce RTX 3070,383,257
03-20-24,GeForce RTX 3070,383,237
03-20-24,GeForce RTX 3070,383,315
03-20-24,GeForce RTX 3070,383,194
03-20-24,GeForce RTX 3070,383,269
03-21-24,GeForce RTX 3070,383,265
03-21-24,GeForce RTX 3070,383,220
03-21-24,GeForce RTX 3070,383,249
03-21-24,GeForce RTX 3070,383,279
03-21-24,GeForce RTX 3070,383,289
03-22-24,GeForce RTX 3070,383,191
03-22-24,GeForce RTX 3070,383,317
03-22-24,GeForce RTX 3070,383,213
03-22-24,GeForce RTX 3070,383,222
03-22-24,GeForce RTX 3070,383,226
03-22-24,GeForce RTX 3070,382,196
03-23-24,GeForce RTX 3070,382,207
03-23-24,GeForce RTX 3070,382,323
03-23-24,GeForce RTX 3070,382,233
03-23-24,GeForce RTX 3070,382,206
03-23-24,GeForce RTX 3070,382,205
03-24-24,GeForce RTX 3070,382,287
03-24-24,GeForce RTX 3070,382,305
03-24-24,GeForce RTX 3070,382,225
03-24-24,GeForce RTX 3070,382,194
03-24-24,GeForce RTX 3070,382,221
03-25-24,GeForce RTX 3070,382,198
03-25-24,GeForce RTX 3070,382,205
03-25-24,GeForce RTX 3070,382,249
03-25-24,GeForce RTX 3070,382,222
03-25-24,GeForce RTX 3070,382,260
03-26-24,GeForce RTX 3070,382,225
03-26-24,GeForce RTX 3070,382,317
03-26-24,GeForce RTX 3070,382,312
03-26-24,GeForce RTX 3070,382,267
03-26-24,GeForce RTX 3070,382,238
03-27-24,GeForce RTX 3070,382,242
03-27-24,GeForce RTX 3070,382,246
03-27-24,GeForce RTX 3070,382,288
03-27-24,GeForce RTX 3070,382,251
03-27-24,GeForce RTX 3070,382,306
03-28-24,GeForce RTX 3070,382,317
03-28-24,GeForce RTX 3070,382,236
03-28-24,GeForce RTX 3070,382,266
03-28-24,GeForce RTX 3070,382,204
03-28-24,GeForce RTX 3070,382,218
03-29-24,GeForce RTX 3070,382,246
03-29-24,GeForce RTX 3070,382,218
03-29-24,GeForce RTX 3070,382,308
03-29-24,GeForce RTX 3070,382,212
03-29-24,GeForce RTX 3070,382,252
03-30-24,GeForce RTX 3070,382,272
03-30-24,GeForce RTX 3070,382,283
03-30-24,GeForce RTX 3070,382,242
03-30-24,GeForce RTX 3070,382,307
03-30-24,GeForce RTX 3070,382,267
03-31-24,GeForce RTX 3070,382,250
03-31-24,GeForce RTX 3070,382,200
03-31-24,GeForce RTX 3070,382,253
03-31-24,GeForce RTX 3070,382,300
03-31-24,GeForce RTX 3070,382,273
04-01-24,GeForce RTX 3070,382,302
04-01-24,GeForce RTX 3070,382,257
04-01-24,GeForce RTX 3070,382,206
04-01-24,GeForce RTX 3070,382,192
04-01-24,GeForce RTX 3070,382,231
04-02-24,GeForce RTX 3070,382,284
04-02-24,GeForce RTX 3070,382,296
04-02-24,GeForce RTX 3070,382,230
04-02-24,GeForce RTX 3070,382,257
04-02-24,GeForce RTX 3070,382,247
04-03-24,GeForce RTX 3070,382,245
04-03-24,GeForce RTX 3070,382,222
04-03-24,GeForce RTX 3070,382,209
04-03-24,GeForce RTX 3070,382,217
04-03-24,GeForce RTX 3070,382,198
04-04-24,GeForce RTX 3070,382,217
04-04-24,GeForce RTX 3070,382,192
04-04-24,GeForce RTX 3070,382,274
04-04-24,GeForce RTX 3070,382,233
04-04-24,GeForce RTX 3070,382,321
04-05-24,GeForce RTX 3070,381,216
04-05-24,GeForce RTX 3070,381,237
04-05-24,GeForce RTX 3070,381,238
04-05-24,GeForce RTX 3070,381,192
04-05-24,GeForce RTX 3070,381,303
04-06-24,GeForce RTX 3070,381,195
04-06-24,GeForce RTX 3070,381,316
04-06-24,GeForce RTX 3070,381,310
04-06-24,GeForce RTX 3070,381,262
04-06-24,GeForce RTX 3070,381,263
04-07-24,GeForce RTX 3070,381,278
04-07-24,GeForce RTX 3070,381,242
04-07-24,GeForce RTX 3070,381,277
04-07-24,GeForce RTX 3070,381,196
04-07-24,GeForce RTX 3070,381,198
04-08-24,GeForce RTX 3070,381,251
04-08-24,GeForce RTX 3070,381,264
04-08-24,GeForce RTX 3070,381,309
04-08-24,GeForce RTX 3070,381,204
04-08-24,GeForce RTX 3070,381,300
04-09-24,GeForce RTX 3070,381,218
04-09-24,GeForce RTX 3070,381,243
04-09-24,GeForce RTX 3070,381,233
04-09-24,GeForce RTX 3070,381,244
04-09-24,GeForce RTX 3070,381,210
04-09-24,GeForce RTX 3070,381,258
04-10-24,GeForce RTX 3070,381,297
04-10-24,GeForce RTX 3070,381,249
04-10-24,GeForce RTX 3070,381,256
04-10-24,GeForce RTX 3070,381,304
04-10-24,GeForce RTX 3070,381,285
04-11-24,GeForce RTX 3070,381,256
04-11-24,GeForce RTX 3070,381,225
04-11-24,GeForce RTX 3070,381,308
04-11-24,GeForce RTX 3070,381,267
04-11-24,GeForce RTX 3070,381,220
04-12-24,GeForce RTX 3070,381,226
04-12-24,GeForce RTX 3070,381,297
04-12-24,GeForce RTX 3070,381,196
04-12-24,GeForce RTX 3070,381,323
04-12-24,GeForce RTX 3070,381,208
04-13-24,GeForce RTX 3070,381,296
04-13-24,GeForce RTX 3070,381,243
04-13-24,GeForce RTX 3070,381,256
04-13-24,GeForce RTX 3070,381,308
04-13-24,GeForce RTX 3070,381,245
04-14-24,GeForce RTX 3070,381,262
04-14-24,GeForce RTX 3070,381,197
04-14-24,GeForce RTX 3070,381,190
04-14-24,GeForce RTX 3070,381,223
04-14-24,GeForce RTX 3070,381,281
04-15-24,GeForce RTX 3070,381,206
04-15-24,GeForce RTX 3070,381,205
04-15-24,GeForce RTX 3070,381,245
04-15-24,GeForce RTX 3070,381,277
04-15-24,GeForce RTX 3070,381,285
04-16-24,GeForce RTX 3070,381,214
04-16-24,GeForce RTX 3070,381,201
04-16-24,GeForce RTX 3070,381,316
04-16-24,GeForce RTX 3070,381,225
04-16-24,GeForce RTX 3070,381,304
04-17-24,GeForce RTX 3070,381,305
04-17-24,GeForce RTX 3070,381,293
04-17-24,GeForce RTX 3070,381,213
04-17-24,GeForce RTX 3070,381,300
04-17-24,GeForce RTX 3070,381,293
04-18-24,GeForce RTX 3070,381,270
04-18-24,GeForce RTX 3070,380,235
04-18-24,GeForce RTX 3070,380,225
04-18-24,GeForce RTX 3070,380,206
04-18-24,GeForce RTX 3070,380,258
04-19-24,GeForce RTX 3070,380,268
04-19-24,GeForce RTX 3070,380,238
04-19-24,GeForce RTX 3070,380,253
04-19-24,GeForce RTX 3070,380,238
04-19-24,GeForce RTX 3070,380,275
04-20-24,GeForce RTX 3070,380,310
04-20-24,GeForce RTX 3070,380,212
04-20-24,GeForce RTX 3070,380,241
04-20-24,GeForce RTX 3070,380,209
04-20-24,GeForce RTX 3070,380,273
04-21-24,GeForce RTX 3070,380,287
04-21-24,GeForce RTX 3070,380,314
04-21-24,GeForce RTX 3070,380,227
04-21-24,GeForce RTX 3070,380,316
04-21-24,GeForce RTX 3070,380,198
04-22-24,GeForce RTX 3070,380,270
04-22-24,GeForce RTX 3070,380,197
04-22-24,GeForce RTX 3070,380,309
04-22-24,GeForce RTX 3070,380,260
04-22-24,GeForce RTX 3070,380,279
04-23-24,GeForce RTX 3070,380,301
04-23-24,GeForce RTX 3070,380,210
04-23-24,GeForce RTX 3070,380,195
04-23-24,GeForce RTX 3070,380,307
04-23-24,GeForce RTX 3070,380,232
04-24-24,GeForce RTX 3070,380,207
04-24-24,GeForce RTX 3070,380,252
04-24-24,GeForce RTX 3070,380,269
04-24-24,GeForce RTX 3070,380,194
04-24-24,GeForce RTX 3070,380,226
04-25-24,GeForce RTX 3070,380,194
04-25-24,GeForce RTX 3070,380,246
04-25-24,GeForce RTX 3070,380,309
04-25-24,GeForce RTX 3070,380,321
